_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
198,2,Sunnyside Beach,23W,2024-08-23,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
199,2,Sunnyside Beach,18W,2024-08-23,300,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
200,2,Sunnyside Beach,17W,2024-08-23,490,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
201,2,Sunnyside Beach,20W,2024-08-23,140,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
202,2,Sunnyside Beach,21W,2024-08-23,50,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
203,2,Sunnyside Beach,19W,2024-08-23,190,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
204,2,Sunnyside Beach,22W,2024-08-23,70,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
205,1,Marie Curtis Park East Beach,29W,2024-08-22,50,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
206,1,Marie Curtis Park East Beach,33W,2024-08-22,40,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
207,1,Marie Curtis Park East Beach,32W,2024-08-22,40,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
208,1,Marie Curtis Park East Beach,31W,2024-08-22,80,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
209,1,Marie Curtis Park East Beach,30W,2024-08-22,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
210,2,Sunnyside Beach,23W,2024-08-22,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
211,2,Sunnyside Beach,18W,2024-08-22,130,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
212,2,Sunnyside Beach,17W,2024-08-22,140,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
213,2,Sunnyside Beach,20W,2024-08-22,70,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
214,2,Sunnyside Beach,21W,2024-08-22,110,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
215,2,Sunnyside Beach,19W,2024-08-22,160,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
216,2,Sunnyside Beach,22W,2024-08-22,60,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
217,1,Marie Curtis Park East Beach,29W,2024-08-21,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
218,1,Marie Curtis Park East Beach,33W,2024-08-21,20,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
219,1,Marie Curtis Park East Beach,32W,2024-08-21,10,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
220,1,Marie Curtis Park East Beach,31W,2024-08-21,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
221,1,Marie Curtis Park East Beach,30W,2024-08-21,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
222,2,Sunnyside Beach,23W,2024-08-21,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
223,2,Sunnyside Beach,18W,2024-08-21,190,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
224,2,Sunnyside Beach,17W,2024-08-21,200,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
225,2,Sunnyside Beach,20W,2024-08-21,40,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
226,2,Sunnyside Beach,21W,2024-08-21,60,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
227,2,Sunnyside Beach,19W,2024-08-21,90,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
228,2,Sunnyside Beach,22W,2024-08-21,50,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
229,1,Marie Curtis Park East Beach,29W,2024-08-20,300,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
230,1,Marie Curtis Park East Beach,33W,2024-08-20,180,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
231,1,Marie Curtis Park East Beach,32W,2024-08-20,350,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
232,1,Marie Curtis Park East Beach,31W,2024-08-20,270,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
233,1,Marie Curtis Park East Beach,30W,2024-08-20,330,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
234,2,Sunnyside Beach,23W,2024-08-20,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
235,2,Sunnyside Beach,18W,2024-08-20,350,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
236,2,Sunnyside Beach,17W,2024-08-20,30,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
237,2,Sunnyside Beach,20W,2024-08-20,150,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
238,2,Sunnyside Beach,21W,2024-08-20,70,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
239,2,Sunnyside Beach,19W,2024-08-20,380,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
240,2,Sunnyside Beach,22W,2024-08-20,50,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
241,1,Marie Curtis Park East Beach,29W,2024-08-19,370,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
242,1,Marie Curtis Park East Beach,33W,2024-08-19,250,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
243,1,Marie Curtis Park East Beach,32W,2024-08-19,370,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
244,1,Marie Curtis Park East Beach,31W,2024-08-19,360,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
245,1,Marie Curtis Park East Beach,30W,2024-08-19,350,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
246,2,Sunnyside Beach,23W,2024-08-19,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
247,2,Sunnyside Beach,18W,2024-08-19,80,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
248,2,Sunnyside Beach,17W,2024-08-19,80,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
249,2,Sunnyside Beach,20W,2024-08-19,70,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
250,2,Sunnyside Beach,21W,2024-08-19,180,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
251,2,Sunnyside Beach,19W,2024-08-19,90,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
252,2,Sunnyside Beach,22W,2024-08-19,110,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
253,1,Marie Curtis Park East Beach,29W,2024-08-18,300,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
254,1,Marie Curtis Park East Beach,33W,2024-08-18,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
255,1,Marie Curtis Park East Beach,32W,2024-08-18,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
256,1,Marie Curtis Park East Beach,31W,2024-08-18,210,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
257,1,Marie Curtis Park East Beach,30W,2024-08-18,340,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
258,2,Sunnyside Beach,23W,2024-08-18,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
259,2,Sunnyside Beach,18W,2024-08-18,600,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
260,2,Sunnyside Beach,17W,2024-08-18,320,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
261,2,Sunnyside Beach,20W,2024-08-18,240,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
262,2,Sunnyside Beach,21W,2024-08-18,190,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
263,2,Sunnyside Beach,19W,2024-08-18,350,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
264,2,Sunnyside Beach,22W,2024-08-18,280,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
265,1,Marie Curtis Park East Beach,29W,2024-08-17,40,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
266,1,Marie Curtis Park East Beach,33W,2024-08-17,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
267,1,Marie Curtis Park East Beach,32W,2024-08-17,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
268,1,Marie Curtis Park East Beach,31W,2024-08-17,10,<10,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
269,1,Marie Curtis Park East Beach,30W,2024-08-17,40,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
270,2,Sunnyside Beach,23W,2024-08-17,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
271,2,Sunnyside Beach,18W,2024-08-17,90,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
272,2,Sunnyside Beach,17W,2024-08-17,100,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
273,2,Sunnyside Beach,20W,2024-08-17,60,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
274,2,Sunnyside Beach,21W,2024-08-17,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
275,2,Sunnyside Beach,19W,2024-08-17,140,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
276,2,Sunnyside Beach,22W,2024-08-17,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
277,1,Marie Curtis Park East Beach,29W,2024-08-16,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
278,1,Marie Curtis Park East Beach,33W,2024-08-16,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
279,1,Marie Curtis Park East Beach,32W,2024-08-16,10,<,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
280,1,Marie Curtis Park East Beach,31W,2024-08-16,10,<,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
281,1,Marie Curtis Park East Beach,30W,2024-08-16,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
282,2,Sunnyside Beach,23W,2024-08-16,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
283,2,Sunnyside Beach,18W,2024-08-16,90,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
284,2,Sunnyside Beach,17W,2024-08-16,160,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
285,2,Sunnyside Beach,20W,2024-08-16,40,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
286,2,Sunnyside Beach,21W,2024-08-16,30,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
287,2,Sunnyside Beach,19W,2024-08-16,50,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
288,2,Sunnyside Beach,22W,2024-08-16,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
289,1,Marie Curtis Park East Beach,29W,2024-08-15,30,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
290,1,Marie Curtis Park East Beach,33W,2024-08-15,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
291,1,Marie Curtis Park East Beach,32W,2024-08-15,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
292,1,Marie Curtis Park East Beach,31W,2024-08-15,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
293,1,Marie Curtis Park East Beach,30W,2024-08-15,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
294,2,Sunnyside Beach,23W,2024-08-15,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
295,2,Sunnyside Beach,18W,2024-08-15,220,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
296,2,Sunnyside Beach,17W,2024-08-15,130,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
297,2,Sunnyside Beach,20W,2024-08-15,10,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
298,2,Sunnyside Beach,21W,2024-08-15,10,<,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
299,2,Sunnyside Beach,19W,2024-08-15,60,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
300,2,Sunnyside Beach,22W,2024-08-15,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
301,1,Marie Curtis Park East Beach,29W,2024-08-14,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
302,1,Marie Curtis Park East Beach,33W,2024-08-14,10,<,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
303,1,Marie Curtis Park East Beach,32W,2024-08-14,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
304,1,Marie Curtis Park East Beach,31W,2024-08-14,30,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
305,1,Marie Curtis Park East Beach,30W,2024-08-14,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
306,2,Sunnyside Beach,23W,2024-08-14,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
307,2,Sunnyside Beach,18W,2024-08-14,220,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
308,2,Sunnyside Beach,17W,2024-08-14,160,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
309,2,Sunnyside Beach,20W,2024-08-14,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
310,2,Sunnyside Beach,21W,2024-08-14,30,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
311,2,Sunnyside Beach,19W,2024-08-14,170,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
312,2,Sunnyside Beach,22W,2024-08-14,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
313,1,Marie Curtis Park East Beach,29W,2024-08-13,10,<,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
314,1,Marie Curtis Park East Beach,33W,2024-08-13,30,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
315,1,Marie Curtis Park East Beach,32W,2024-08-13,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
316,1,Marie Curtis Park East Beach,31W,2024-08-13,10,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
317,1,Marie Curtis Park East Beach,30W,2024-08-13,10,<,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
318,2,Sunnyside Beach,23W,2024-08-13,,No Data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
319,2,Sunnyside Beach,18W,2024-08-13,800,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
320,2,Sunnyside Beach,17W,2024-08-13,160,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
321,2,Sunnyside Beach,20W,2024-08-13,90,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
322,2,Sunnyside Beach,21W,2024-08-13,50,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
323,2,Sunnyside Beach,19W,2024-08-13,200,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
324,2,Sunnyside Beach,22W,2024-08-13,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
325,1,Marie Curtis Park East Beach,29W,2024-08-12,20,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
326,1,Marie Curtis Park East Beach,33W,2024-08-12,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
327,1,Marie Curtis Park East Beach,32W,2024-08-12,10,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
328,1,Marie Curtis Park East Beach,31W,2024-08-12,20,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
329,1,Marie Curtis Park East Beach,30W,2024-08-12,10,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
330,2,Sunnyside Beach,23W,2024-08-12,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
331,2,Sunnyside Beach,18W,2024-08-12,90,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
332,2,Sunnyside Beach,17W,2024-08-12,390,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
333,2,Sunnyside Beach,20W,2024-08-12,100,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
334,2,Sunnyside Beach,21W,2024-08-12,100,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
335,2,Sunnyside Beach,19W,2024-08-12,30,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
336,2,Sunnyside Beach,22W,2024-08-12,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
337,1,Marie Curtis Park East Beach,29W,2024-08-11,180,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
338,1,Marie Curtis Park East Beach,33W,2024-08-11,110,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
339,1,Marie Curtis Park East Beach,32W,2024-08-11,150,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
340,1,Marie Curtis Park East Beach,31W,2024-08-11,140,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
341,1,Marie Curtis Park East Beach,30W,2024-08-11,180,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
342,2,Sunnyside Beach,23W,2024-08-11,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
343,2,Sunnyside Beach,18W,2024-08-11,70,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
344,2,Sunnyside Beach,17W,2024-08-11,60,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
345,2,Sunnyside Beach,20W,2024-08-11,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
346,2,Sunnyside Beach,21W,2024-08-11,60,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
347,2,Sunnyside Beach,19W,2024-08-11,10,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
348,2,Sunnyside Beach,22W,2024-08-11,170,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
349,1,Marie Curtis Park East Beach,29W,2024-08-10,290,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
350,1,Marie Curtis Park East Beach,33W,2024-08-10,230,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
351,1,Marie Curtis Park East Beach,32W,2024-08-10,100,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
352,1,Marie Curtis Park East Beach,31W,2024-08-10,240,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
353,1,Marie Curtis Park East Beach,30W,2024-08-10,210,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
354,2,Sunnyside Beach,23W,2024-08-10,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
355,2,Sunnyside Beach,18W,2024-08-10,190,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
356,2,Sunnyside Beach,17W,2024-08-10,80,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
357,2,Sunnyside Beach,20W,2024-08-10,140,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
358,2,Sunnyside Beach,21W,2024-08-10,240,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
359,2,Sunnyside Beach,19W,2024-08-10,250,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
360,2,Sunnyside Beach,22W,2024-08-10,340,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
361,1,Marie Curtis Park East Beach,29W,2024-08-09,460,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
362,1,Marie Curtis Park East Beach,33W,2024-08-09,300,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
363,1,Marie Curtis Park East Beach,32W,2024-08-09,110,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
364,1,Marie Curtis Park East Beach,31W,2024-08-09,50,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
365,1,Marie Curtis Park East Beach,30W,2024-08-09,90,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
366,2,Sunnyside Beach,23W,2024-08-09,,No data,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
